"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL416";"METHOXSALEN";"8-METHOXSALEN|8-METHOXYPSORALEN|8-MOP|DELTASORALEN|MELADININE|METHOXSALEN|METOXALEN|Methoxsalen|NSC-45923|OXSORALEN|OXSORALEN-ULTRA|OXYPSORALEN|PUVALEN|PUVASORALEN-8|SM-88 COMPONENT METHOXSALEN|UVADEX|VITPSO|XANTHOTOXIN";"NSC-45923|SM-88 COMPONENT METHOXSALEN";"4.0";"Actavis Inc|Ani Pharmaceuticals Inc|Strides Pharma Global Pte Ltd|Bausch Health Americas Inc|Mallinckrodt Hosp Products Ip Ltd|Valeant Pharmaceuticals International";"'-sal-'";"";"anti-inflammatory agents (salicylic acid derivatives)";"'-sal-(-sal-)'";"1954";"D05BA02 | D05AD02";"D05BA - Psoralens for systemic use | D05AD - Psoralens for topical use";"D05B - ANTIPSORIATICS FOR SYSTEMIC USE | D05A - ANTIPSORIATICS FOR TOPICAL USE";"D05 - ANTIPSORIATICS | D05 - ANTIPSORIATICS";"D - DERMATOLOGICALS | D - DERMATOLOGICALS";"Pigmentation Agent";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"1";"1";"Prescription Only";"COc1c2occc2cc2ccc(=O)oc12";"InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3";"False";"0"
"CHEMBL680";"CEFACLOR ANHYDROUS";"Cefaclor hydrate";"";"4.0";"Ceph International Corp|Facta Farmaceutici Spa|Eli Lilly And Co|Ivax Pharmaceuticals Inc Sub Teva Pharmaceuticals Usa|Dava Pharmaceuticals Inc|Hikma Pharmaceuticals|Ranbaxy Pharmaceuticals Inc|Teva Pharmaceuticals Usa Inc|Chartwell Rx Sciences Llc|Watson Laboratories Inc";"'cef-'";"1976";"cephalosporins";"'cef-(cef-)'";"1979";"";"";"";"";"";"Antibacterial";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1";"InChI=1S/C15H14ClN3O4S/c16-8-6-24-14-10(13(21)19(14)11(8)15(22)23)18-12(20)9(17)7-4-2-1-3-5-7/h1-5,9-10,14H,6,17H2,(H,18,20)(H,22,23)/t9-,10-,14-/m1/s1";"False";"0"
"CHEMBL1024";"IFOSFAMIDE";"IFEX|IFOSFAMIDE|ISOCYCLOPHOSPHAMIDE|ISOPHOSPHAMIDE|Ifsofamide|MITOXANA|MJF 9325|MJF-9325|NSC-109724|Z-4942|Z4942";"MJF 9325|MJF-9325|NSC-109724|Z-4942|Z4942";"4.0";"Fresenius Kabi Usa Llc|Hikma Pharmaceuticals Usa Inc|Mylan Laboratories Ltd|Teva Pharmaceuticals Usa|Hong Kong King Friend Industrial Co Ltd|Baxter Healthcare Corp";"'-fos-; -fosfamide'";"1978";"phosphoro-derivatives; isophosphoramide mustard derivatives";"'-fos-(-fos-); -fosfamide(-fosfamide)'";"1988";"L01AA06";"L01AA - Nitrogen mustard analogues";"L01A - ALKYLATING AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"1";"0";"1";"0";"1";"Prescription Only";"O=P1(NCCCl)OCCCN1CCCl";"InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)";"False";"0"
"CHEMBL11";"IMIPRAMINE";"ANTIDEPRIN|BERKOMINE|CRISTALIA|IMIPRAMINE|Imipramine|Janimine|MELIPRAMINE|NSC-169866|ORG-2463|Pramine|Presamine|SERMONIL|TRIMIPRAMINE MALEATE IMPURITY, IMIPRAMINE-|Tofranil|Tofranil-PM";"NSC-169866|ORG-2463";"4.0";"Chartwell Life Molecules Llc|Watson Laboratories Inc|Alra Laboratories Inc|Usl Pharma Inc|Hikma Pharmaceuticals Usa Inc|Teva Pharmaceuticals Usa Inc|Sun Pharmaceutical Industries Inc|Strides Pharma Global Pte Ltd|Leading Pharma Llc|Specgx Llc";"'-pramine'";"";"antidepressants (imipramine type)";"'-pramine(-pramine)'";"1959";"N06AA02";"N06AA - Non-selective monoamine reuptake inhibitors";"N06A - ANTIDEPRESSANTS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"Antidepressant";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"1";"Prescription Only";"CN(C)CCCN1c2ccccc2CCc2ccccc21";"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3";"False";"0"
"CHEMBL277474";"ANTIPYRINE";"ANTIPYRINE|ANTIPYRINUM|Antipyrin|Antipyrine|NSC-7945|PHENAZONE|Phenazon";"NSC-7945";"4.0";"";"";"";"";"";"";"N02BB71 | S02DA03 | N02BB51 | N02BB01";"N02BB - Pyrazolones | S02DA - Analgesics and anesthetics | N02BB - Pyrazolones | N02BB - Pyrazolones";"N02B - OTHER ANALGESICS AND ANTIPYRETICS | S02D - OTHER OTOLOGICALS | N02B - OTHER ANALGESICS AND ANTIPYRETICS | N02B - OTHER ANALGESICS AND ANTIPYRETICS";"N02 - ANALGESICS | S02 - OTOLOGICALS | N02 - ANALGESICS | N02 - ANALGESICS";"N - NERVOUS SYSTEM | S - SENSORY ORGANS | N - NERVOUS SYSTEM | N - NERVOUS SYSTEM";"Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1cc(=O)n(-c2ccccc2)n1C";"InChI=1S/C11H12N2O/c1-9-8-11(14)13(12(9)2)10-6-4-3-5-7-10/h3-8H,1-2H3";"False";"0"
"CHEMBL469";"KETOROLAC";"KETOROLAC|Ketorolac";"";"4.0";"Caplin Steriles Ltd|Watson Laboratories Inc|Luitpold Pharmaceuticals Inc|Bionpharma Inc|Pliva Inc|Atnahs Pharma Us Ltd|Steriscience Pte Ltd|Gland Pharma Ltd|Apothecon Inc Div Bristol Myers Squibb|Alembic Pharmaceuticals Ltd";"'-ac'";"1984";"anti-inflammatory agents (acetic acid derivatives)";"'-ac(-ac)'";"1989";"S01BC05 | M01AB15";"S01BC - Antiinflammatory agents, non-steroids | M01AB - Acetic acid derivatives and related substances";"S01B - ANTIINFLAMMATORY AGENTS | M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"S01 - OPHTHALMOLOGICALS | M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"S - SENSORY ORGANS | M - MUSCULO-SKELETAL SYSTEM";"Analgesic";"US-7842714-B2";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"1";"1";"1";"Prescription Only";"O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O";"InChI=1S/C15H13NO3/c17-14(10-4-2-1-3-5-10)13-7-6-12-11(15(18)19)8-9-16(12)13/h1-7,11H,8-9H2,(H,18,19)";"False";"0"
"CHEMBL986";"RETINOL";"AQUASOL A|AROVIT|NEPALM|NSC-122759|OLEOVITAMIN A|RETINOL|RETINOL (VIT A)|RETINOL ACETATE|RETINOL PALMITATE|RO-A-VIT|Retinol|VITAMIN A|VITAMIN A OIL|Vitamin A|Vitamin A 1|Vitamin a solubilized";"NSC-122759";"4.0";"Abraxis Pharmaceutical Products|Banner Pharmacaps Inc|Sandoz Inc|Everylife|Teligent Pharma Inc|West Ward Pharmaceutical Corp|Sandoz Canada Inc|Astrazeneca Lp|Chase Chemical Co Lp|Watson Laboratories Inc";"'-retin-'";"2023";"retinol derivatives";"'-retin-(-retin-)'";"";"D10AD02 | S01XA02 | A11CA01 | R01AX02";"D10AD - Retinoids for topical use in acne | S01XA - Other ophthalmologicals | A11CA - Vitamin A, plain | R01AX - Other nasal preparations";"D10A - ANTI-ACNE PREPARATIONS FOR TOPICAL USE | S01X - OTHER OPHTHALMOLOGICALS | A11C - VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO | R01A - DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE";"D10 - ANTI-ACNE PREPARATIONS | S01 - OPHTHALMOLOGICALS | A11 - VITAMINS | R01 - NASAL PREPARATIONS";"D - DERMATOLOGICALS | S - SENSORY ORGANS | A - ALIMENTARY TRACT AND METABOLISM | R - RESPIRATORY SYSTEM";"Vitamin (anti-xerophthalmic)";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"1";"0";"0";"Prescription Only";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1";"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13+";"False";"0"
"CHEMBL105";"MITOMYCIN";"AMETYCINE|JELMYTO|MITOCIN-C|MITOMYCIN|MITOMYCIN C|MITOMYCIN-C|MITOSOL|MITOZYTREX|MUAMYCIN|MUTAMYCIN|Mytozytrex|NSC-26980|UGN-101|UGN-102";"NSC-26980|UGN-101|UGN-102";"4.0";"Gland Pharma Ltd|Mobius Therapeutics Llc|Accord Healthcare Inc|Urogen Pharma Ltd|Rk Pharma Inc|Supergen Inc|Bristol Myers Co|Hikma Pharmaceuticals Usa Inc|Hospira Inc|Meitheal Pharmaceuticals Inc";"'-mycin'";"1972";"antibiotics (Streptomyces strain)";"'-mycin(-mycin)'";"1981";"L01DC03";"L01DC - Other cytotoxic antibiotics";"L01D - CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"US-7806265-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"1";"1";"1";"Prescription Only";"CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12";"InChI=1S/C15H18N4O5/c1-5-9(16)12(21)8-6(4-24-14(17)22)15(23-2)13-7(18-13)3-19(15)10(8)11(5)20/h6-7,13,18H,3-4,16H2,1-2H3,(H2,17,22)/t6-,7+,13+,15-/m1/s1";"False";"0"
"CHEMBL1201353";"DEXCHLORPHENIRAMINE";"CHLORPHENAMINE, (S)-|CHLORPHENIRAMINE D-FORM|CHLORPHENIRAMINE, (S)-|CHLORPHENIRAMINE, D-|DAPRITON|DEXCHLORPHENIRAMINE";"";"4.0";"Ani Pharmaceuticals Inc|Capellon Pharmaceuticals Llc|Pai Holdings Llc Dba Pharmaceutical Associates Inc|Schering Corp Sub Schering Plough Corp";"";"";"";"";"1981";"R06AB02 | R06AB52";"R06AB - Substituted alkylamines | R06AB - Substituted alkylamines";"R06A - ANTIHISTAMINES FOR SYSTEMIC USE | R06A - ANTIHISTAMINES FOR SYSTEMIC USE";"R06 - ANTIHISTAMINES FOR SYSTEMIC USE | R06 - ANTIHISTAMINES FOR SYSTEMIC USE";"R - RESPIRATORY SYSTEM | R - RESPIRATORY SYSTEM";"Antihistaminic";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1";"InChI=1S/C16H19ClN2/c1-19(2)12-10-15(16-5-3-4-11-18-16)13-6-8-14(17)9-7-13/h3-9,11,15H,10,12H2,1-2H3/t15-/m0/s1";"False";"0"
"CHEMBL1651906";"STREPTOZOCIN";"NSC-37917|NSC-85998|STREPTOZOCIN|STREPTOZOTOCIN|STZ|U-9889|ZANOSAR";"NSC-37917|NSC-85998|U-9889";"4.0";"Teva Pharmaceuticals Usa";"";"1975";"";"";"1982";"L01AD04";"L01AD - Nitrosoureas";"L01A - ALKYLATING AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"1";"0";"1";"Prescription Only";"CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O";"InChI=1S/C8H15N3O7/c1-11(10-17)8(16)9-4-6(14)5(13)3(2-12)18-7(4)15/h3-7,12-15H,2H2,1H3,(H,9,16)/t3-,4-,5-,6-,7?/m1/s1";"False";"0"
"CHEMBL1464";"WARFARIN";"NSC-59813|WARFARIN|Warfarin";"NSC-59813";"4.0";"Aurobindo Pharma Usa Inc|Usl Pharma Inc|Zydus Pharmaceuticals Usa Inc|Invagen Pharmaceuticals Inc|Ipca Laboratories Ltd|Pharmaceutical Research Assoc Inc|Barr Laboratories Inc|Chartwell Rx Sciences Llc|Taro Pharmaceutical Industries Ltd|Watson Laboratories Inc";"'-farin'";"";"warfarin analogs";"'-farin(-farin)'";"1954";"B01AA03";"B01AA - Vitamin K antagonists";"B01A - ANTITHROMBOTIC AGENTS";"B01 - ANTITHROMBOTIC AGENTS";"B - BLOOD AND BLOOD FORMING ORGANS";"Anticoagulant";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"1";"0";"1";"Prescription Only";"CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O";"InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3";"False";"0"
"CHEMBL127516";"BUTAMBEN";"BUTAMBEN|BUTYL AMINOBENZOATE|BUTYL P-AMINOBENZOATE|BUTYL PABA|NSC-128464|P-AMINOBENZOIC ACID BUTYL ESTER";"NSC-128464";"4.0";"";"";"1975";"";"";"";"";"";"";"";"";"Anesthetic (topical)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Withdrawn";"CCCCOC(=O)c1ccc(N)cc1";"InChI=1S/C11H15NO2/c1-2-3-8-14-11(13)9-4-6-10(12)7-5-9/h4-7H,2-3,8,12H2,1H3";"True";"0"
"CHEMBL462547";"URETHANE";"CARBAMIC ACID, ETHYL ESTER|ETHYL CARBAMATE|LEUCETHANE|NSC-746|O-ETHYLURETHANE|PRACARBAMINE|URETHAN|URETHANE";"NSC-746";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Withdrawn";"CCOC(N)=O";"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)";"True";"0"
"CHEMBL1371";"CHLORZOXAZONE";"CHLORZOXAZONE|Chlorzoxazone|NSC-26189|PARAFLEX|PARAFON FORTE DSC|Parafon Forte|Parafon-Forte|STRIFON FORTE DSC";"NSC-26189";"4.0";"Rise Pharma Llc|Watson Laboratories Inc|Pioneer Pharmaceuticals Inc|Glenmark Pharmaceuticals Ltd|Barr Laboratories Inc|Ferndale Laboratories Inc|Graviti Pharmaceuticals Private Ltd|Actavis Elizabeth Llc|Teva Pharmaceuticals Usa Inc|Sun Pharmaceutical Industries Inc";"";"";"";"";"1958";"M03BB53 | M03BB03 | M03BB73";"M03BB - Oxazol, thiazine, and triazine derivatives | M03BB - Oxazol, thiazine, and triazine derivatives | M03BB - Oxazol, thiazine, and triazine derivatives";"M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS | M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS | M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS";"M03 - MUSCLE RELAXANTS | M03 - MUSCLE RELAXANTS | M03 - MUSCLE RELAXANTS";"M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM";"Relaxant (skeletal muscle)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"O=c1[nH]c2cc(Cl)ccc2o1";"InChI=1S/C7H4ClNO2/c8-4-1-2-6-5(3-4)9-7(10)11-6/h1-3H,(H,9,10)";"False";"0"
"CHEMBL107";"COLCHICINE";"(-)-COLCHICINE|COLCHCINE|COLCHICINE|COLCHICINUM|COLCHINEOS|COLCHISOL|COLCRYS|Colchicine|GLOPERBA|LODOCO|MITIGARE|NSC-757";"NSC-757";"4.0";"Beecham Laboratories Div Beecham Inc|Ani Pharmaceuticals Inc|Watson Laboratories Inc|Impax Laboratories Inc|Novast Laboratories Ltd|Zydus Pharmaceuticals Usa Inc|Hikma International Pharmaceuticals Llc|Strides Pharma Global Pte Ltd|Hetero Labs Ltd Unit V|Alkem Laboratories Ltd";"";"";"";"";"1961";"M04AC01";"M04AC - Preparations with no effect on uric acid metabolism";"M04A - ANTIGOUT PREPARATIONS";"M04 - ANTIGOUT PREPARATIONS";"M - MUSCULO-SKELETAL SYSTEM";"Suppressant (gout)";"US-7601758-B1";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2";"InChI=1S/C22H25NO6/c1-12(24)23-16-8-6-13-10-19(27-3)21(28-4)22(29-5)20(13)14-7-9-18(26-2)17(25)11-15(14)16/h7,9-11,16H,6,8H2,1-5H3,(H,23,24)/t16-/m0/s1";"False";"0"
"CHEMBL1303";"ROTIGOTINE";"LEGANTO|Leganto|NEUPRO|ROTIGOTINE|SPM 962|SPM-962";"SPM 962|SPM-962";"4.0";"Ucb Inc";"";"2004";"";"";"2007";"N04BC09";"N04BC - Dopamine agonists";"N04B - DOPAMINERGIC AGENTS";"N04 - ANTI-PARKINSON DRUGS";"N - NERVOUS SYSTEM";"";"US-8246979-B2;US-8246980-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"1";"0";"Prescription Only";"CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1";"InChI=1S/C19H25NOS/c1-2-11-20(12-10-17-6-4-13-22-17)16-8-9-18-15(14-16)5-3-7-19(18)21/h3-7,13,16,21H,2,8-12,14H2,1H3/t16-/m0/s1";"False";"0"
"CHEMBL849";"TRICLOSAN";"AQUASEPT|CH 3565|CH-3565|CLOXIFENOL|DNDI1246774|GAMOPHEN|INNOXA|MANUSEPT|NSC-759151|SKINSAN|TEGUSEPT|TRICLOSAN";"CH 3565|CH-3565|DNDI1246774|NSC-759151";"4.0";"Colgate Palmolive";"";"1972";"";"";"1997";"D08AE04 | D09AA06";"D08AE - Phenol and derivatives | D09AA - Medicated dressings with antiinfectives";"D08A - ANTISEPTICS AND DISINFECTANTS | D09A - MEDICATED DRESSINGS";"D08 - ANTISEPTICS AND DISINFECTANTS | D09 - MEDICATED DRESSINGS";"D - DERMATOLOGICALS | D - DERMATOLOGICALS";"Disinfectant";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Over the Counter";"Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl";"InChI=1S/C12H7Cl3O2/c13-7-1-3-11(9(15)5-7)17-12-4-2-8(14)6-10(12)16/h1-6,16H";"False";"0"
"CHEMBL416956";"MEFLOQUINE";"GNF-Pf-5544|Lariam|MEFLOQUINE|Mefaquin|Mefloquine|NSC-758233|RO 21-5998|RO-215998|WR 142,490";"GNF-Pf-5544|NSC-758233|RO 21-5998|RO-215998|WR 142,490";"4.0";"Sandoz Inc|Hoffmann La Roche Inc|Hikma Pharmaceuticals Usa Inc|United States Army Walter Reed Army Institute Research|Hikma International Pharmaceuticals Llc|Barr Laboratories Inc";"";"1975";"";"";"1989";"P01BC02";"P01BC - Methanolquinolines";"P01B - ANTIMALARIALS";"P01 - ANTIPROTOZOALS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Antimalarial";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Prescription Only";"OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1";"InChI=1S/C17H16F6N2O/c18-16(19,20)11-5-3-4-9-10(15(26)12-6-1-2-7-24-12)8-13(17(21,22)23)25-14(9)11/h3-5,8,12,15,24,26H,1-2,6-7H2";"False";"0"
"CHEMBL86";"METOCLOPRAMIDE";"Clopra|Clopra-'Yellow'|ELIETEN|METHOXYCLOPRAMIDE|METOCLOPRAMIDE|Maxolon|Metoclopramide|Reglan|TERPERAN";"";"4.0";"Halsey Drug Co Inc|Pharmobedient Consulting|Ani Pharmaceuticals Inc|Interpharm Inc|Watson Laboratories Inc|Novel Laboratories Inc|Teva Pharmaceuticals Usa|Impax Laboratories Inc|Ah Robins Co|Quantum Pharmics Ltd";"";"1964";"";"";"1979";"A03FA01";"A03FA - Propulsives";"A03F - PROPULSIVES";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"Anti-Emetic";"US-8334281-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"1";"Prescription Only";"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC";"InChI=1S/C14H22ClN3O2/c1-4-18(5-2)7-6-17-14(19)10-8-11(15)12(16)9-13(10)20-3/h8-9H,4-7,16H2,1-3H3,(H,17,19)";"False";"0"
"CHEMBL452";"CLONAZEPAM";"CLONAZEPAM|CLONAZEPAM CIV|KLONOPIN|KLONOPIN RAPIDLY DISINTEGRATING|NSC-179913|RAVOTRIL|RIVATRIL|RIVOTRIL|RO 5-4023|RO-5-4023|RO-54023";"NSC-179913|RO 5-4023|RO-5-4023|RO-54023";"4.0";"Prinston Pharmaceutical Inc|Mylan Pharmaceuticals Inc|Accord Healthcare Inc|Par Pharmaceutical Inc|Sandoz Inc|Aurobindo Pharma Usa Inc|Hoffmann La Roche Inc|Alembic Pharmaceuticals Ltd|Rubicon Research Private Ltd|Actavis Elizabeth Llc";"'-azepam'";"1969";"antianxiety agents (diazepam type)";"'-azepam(-azepam)'";"1975";"N03AE01";"N03AE - Benzodiazepine derivatives";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"Anticonvulsant";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1";"InChI=1S/C15H10ClN3O3/c16-12-4-2-1-3-10(12)15-11-7-9(19(21)22)5-6-13(11)18-14(20)8-17-15/h1-7H,8H2,(H,18,20)";"False";"0"
"CHEMBL514";"LOMUSTINE";"CCN-U|CCNU|CEENU|GLEOSTINE|LOMUSTINE|NSC-79037";"CCN-U|CCNU|NSC-79037";"4.0";"Corden Pharma Latina Spa";"'-mustine'";"1972";"antineoplastics (chloroethylamine derivatives)";"'-mustine(-mustine)'";"1976";"L01AD02";"L01AD - Nitrosoureas";"L01A - ALKYLATING AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"O=NN(CCCl)C(=O)NC1CCCCC1";"InChI=1S/C9H16ClN3O2/c10-6-7-13(12-15)9(14)11-8-4-2-1-3-5-8/h8H,1-7H2,(H,11,14)";"False";"0"
"CHEMBL768";"ESMOLOL";"ASL-8052-001|ESMOLOL|Esmolol";"ASL-8052-001";"4.0";"Gland Pharma Ltd|Fresenius Kabi Usa Llc|Mylan Institutional Llc|American Regent Inc|Eugia Pharma Specialities Ltd|Hikma Pharmaceuticals Usa Inc|Hq Specialty Pharma Corp|Mylan Laboratories Ltd|Baxter Healthcare Corp|Sagent Pharmaceuticals Inc";"'-olol'";"1983";"beta-blockers (propranolol type)";"'-olol(-olol)'";"1986";"C07AB09";"C07AB - Beta blocking agents, selective";"C07A - BETA BLOCKING AGENTS";"C07 - BETA BLOCKING AGENTS";"C - CARDIOVASCULAR SYSTEM";"Anti-Adrenergic (beta-receptor)";"US-8829054-B1";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"1";"0";"0";"Prescription Only";"COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1";"InChI=1S/C16H25NO4/c1-12(2)17-10-14(18)11-21-15-7-4-13(5-8-15)6-9-16(19)20-3/h4-5,7-8,12,14,17-18H,6,9-11H2,1-3H3";"True";"0"
"CHEMBL545";"ALCOHOL";"ABLYSINOL|ALCOHOL|ALCOHOL 190 PROOF|ALCOHOL 95%|ALCOHOL ANHYDROUS|ALCOHOL DENAT.|ALCOHOL DENATURED|ALCOHOL DETERMINATION--ALCOHOL|ALCOHOL, ABSOLUTE|ALCOHOL, DEHYDRATED|ALCOHOL, DENATURED|ALCOHOL, DILUTED|ALCOHOL, RUBBING|ALCOHOL,DEHYDRATED|ALCOHOL,DENATURED|ALCOHOL,ETHYL|ALCOHOL,SDA|ALCOHOLUM|ANHYDROUS ETHANOL|Alcohol|Alcohol, Diluted|Alcohol, Rubbing|B3324|DEHYDRATED ALCOHOL|DEHYDRATED ETHANOL|E1510|EDIBLE ALCOHOL|ETHANOL|ETHANOL IN ALCOHOLIC BEVERAGES|ETHANOL, ANHYDROUS|ETHANOL, DEHYDRATED|ETHANOLUM|ETHYL ALCOHOL|ETHYL ALCOHOL, ABSOLUTE|ETHYL ALCOHOL, DEHYDRATED|ETHYLICUM|Ethanol|Ethyl Alcohol|FEMA NO. 2419|GRAIN ALCOHOL|METHYLATED MINERAL|NCI-C03134|NSC-85228|PM-6193-200|SD ALCOHOL|SPIRIGEL|SURG|TECSOL|VODKA";"B3324|FEMA NO. 2419|NCI-C03134|NSC-85228|PM-6193-200";"4.0";"B Braun Medical Inc|Miles Laboratories Inc|Hospira Worldwide, Inc|Bpi Labs Llc|Baxter Healthcare Corp|3M Health Care Inc";"";"";"";"";"";"D08AX08 | V03AB16 | V03AZ01";"D08AX - Other antiseptics and disinfectants | V03AB - Antidotes | V03AZ - Nerve depressants";"D08A - ANTISEPTICS AND DISINFECTANTS | V03A - ALL OTHER THERAPEUTIC PRODUCTS | V03A - ALL OTHER THERAPEUTIC PRODUCTS";"D08 - ANTISEPTICS AND DISINFECTANTS | V03 - ALL OTHER THERAPEUTIC PRODUCTS | V03 - ALL OTHER THERAPEUTIC PRODUCTS";"D - DERMATOLOGICALS | V - VARIOUS | V - VARIOUS";"Pharmaceutic Aid (solvent); Anti-Infective, Topical";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"1";"0";"Over the Counter";"CCO";"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3";"False";"0"
